Settlement,Main_Dmg,X,Y
Taroudan,Possible damage,-8.87849,30.47482
Taroudan,Damage,-8.87922,30.47135
Taroudan,Damage,-8.87873,30.47161
Taroudan,Damage,-8.87992,30.47142
Taroudan,Damage,-8.87983,30.47111
Taroudan,Damage,-8.88006,30.4711
Taroudan,Possible damage,-8.87985,30.4707
Taroudan,Possible damage,-8.87986,30.47063
Taroudan,Possible damage,-8.87987,30.47055
Taroudan,Possible damage,-8.88003,30.46982
Taroudan,Damage,-8.88027,30.46927
Taroudan,Possible damage,-8.87836,30.46634
Taroudan,Possible damage,-8.87837,30.4662
Taroudan,Damage,-8.88036,30.46425
Taroudan,Possible damage,-8.87936,30.46279
Taroudan,Damage,-8.87979,30.46041
Taroudan,Possible damage,-8.87978,30.45982
Taroudan,Damage,-8.87601,30.49209
Taroudan,Possible damage,-8.87703,30.49139
Taroudan,Possible damage,-8.87705,30.49155
Taroudan,Possible damage,-8.87749,30.4911
Taroudan,Possible damage,-8.87746,30.49085
Taroudan,Damage,-8.87666,30.49094
Taroudan,Damage,-8.87788,30.48959
Taroudan,Possible damage,-8.87818,30.48956
Taroudan,Possible damage,-8.87829,30.48918
Taroudan,Damage,-8.87616,30.48939
Taroudan,Damage,-8.87661,30.48918
Taroudan,Possible damage,-8.87787,30.4883
Taroudan,Possible damage,-8.87621,30.48816
Taroudan,Damage,-8.87736,30.47821
Taroudan,Damage,-8.87638,30.47731
Taroudan,Damage,-8.87797,30.47552
Taroudan,Damage,-8.87792,30.47533
Taroudan,Damage,-8.87686,30.47505
Taroudan,Damage,-8.87701,30.47507
Taroudan,Damage,-8.8757,30.46785
Taroudan,Damage,-8.87627,30.46694
Taroudan,Damage,-8.87589,30.46596
Taroudan,Damage,-8.87721,30.46573
Taroudan,Damage,-8.87598,30.46604
Taroudan,Damage,-8.87678,30.45585
Taroudan,Damage,-8.87374,30.46282
Taroudan,Damage,-8.87575,30.46598
Taroudan,Possible damage,-8.87477,30.46726
Taroudan,Damage,-8.87586,30.46787
Taroudan,Possible damage,-8.87354,30.46738
Taroudan,Damage,-8.87371,30.46866
Taroudan,Damage,-8.87386,30.4684
Taroudan,Damage,-8.87385,30.46865
Taroudan,Possible damage,-8.87398,30.46868
Taroudan,Damage,-8.87422,30.46911
Taroudan,Possible damage,-8.87498,30.46966
Taroudan,Damage,-8.8738,30.47348
Taroudan,Damage,-8.87434,30.47253
Taroudan,Damage,-8.87505,30.4752
Taroudan,Damage,-8.87421,30.476
Taroudan,Damage,-8.87381,30.47606
Taroudan,Damage,-8.87438,30.47617
Taroudan,Damage,-8.87366,30.47642
Taroudan,Damage,-8.87494,30.47628
Taroudan,Damage,-8.8735,30.47675
Taroudan,Damage,-8.87571,30.47738
Taroudan,Damage,-8.87376,30.47764
Taroudan,Damage,-8.87368,30.47763
Taroudan,Damage,-8.87362,30.47762
Taroudan,Damage,-8.87427,30.47755
Taroudan,Possible damage,-8.87474,30.47747
Taroudan,Possible damage,-8.87443,30.4773
Taroudan,Damage,-8.87482,30.47853
Taroudan,Possible damage,-8.8732,30.49341
Taroudan,Damage,-8.87302,30.49171
Taroudan,Damage,-8.87327,30.48875
Taroudan,Damage,-8.87337,30.48874
Taroudan,Possible damage,-8.87342,30.48787
Taroudan,Damage,-8.87368,30.47786
Taroudan,Possible damage,-8.87351,30.47761
Taroudan,Damage,-8.87383,30.47774
Taroudan,Damage,-8.87269,30.47364
Taroudan,Damage,-8.87249,30.47387
Taroudan,Possible damage,-8.87263,30.47384
Taroudan,Damage,-8.87323,30.47294
Taroudan,Damage,-8.87275,30.47262
Taroudan,Damage,-8.87217,30.47246
Taroudan,Damage,-8.87299,30.47227
Taroudan,Damage,-8.87169,30.47215
Taroudan,Damage,-8.87266,30.47218
Taroudan,Possible damage,-8.87303,30.47251
Taroudan,Possible damage,-8.87328,30.47253
Taroudan,Damage,-8.87293,30.47226
Taroudan,Possible damage,-8.87001,30.49042
Taroudan,Damage,-8.86952,30.48169
Taroudan,Damage,-8.87146,30.48234
Taroudan,Damage,-8.8692,30.46834
Taroudan,Damage,-8.86898,30.47054
Taroudan,Damage,-8.86901,30.47034
Taroudan,Damage,-8.86794,30.47002
Taroudan,Damage,-8.86802,30.46882
Taroudan,Damage,-8.86852,30.46796
Taroudan,Possible damage,-8.8687,30.46847
Taroudan,Damage,-8.86831,30.46774
Taroudan,Possible damage,-8.86731,30.46557
Taroudan,Damage,-8.86852,30.46167
Taroudan,Possible damage,-8.86846,30.46167
Taroudan,Possible damage,-8.86878,30.46168
Taroudan,Possible damage,-8.86884,30.46167
Taroudan,Damage,-8.86889,30.46176
Taroudan,Possible damage,-8.86635,30.47178
Taroudan,Damage,-8.86342,30.47918
Taroudan,Damage,-8.86255,30.47662
Taroudan,Damage,-8.86247,30.47387
Taroudan,Damage,-8.86392,30.46715
Taroudan,Possible damage,-8.86184,30.46831
Taroudan,Possible damage,-8.86176,30.46839
Taroudan,Damage,-8.86046,30.47031
Taroudan,Possible damage,-8.86119,30.47049
Taroudan,Damage,-8.86158,30.47156
Taroudan,Possible damage,-8.8624,30.47094
Taroudan,Possible damage,-8.86199,30.47162
Taroudan,Possible damage,-8.86188,30.47366
Taroudan,Damage,-8.86073,30.47795
Taroudan,Damage,-8.85933,30.47112
Taroudan,Possible damage,-8.85999,30.47087
Taroudan,Possible damage,-8.85999,30.47066
Taroudan,Possible damage,-8.86016,30.4697
Taroudan,Damage,-8.85873,30.46877
Taroudan,Damage,-8.85969,30.46737
Taroudan,Possible damage,-8.85732,30.47174
Taroudan,Damage,-8.85785,30.47347
Taroudan,Damage,-8.85781,30.47359
Taroudan,Possible damage,-8.85759,30.47424
Taroudan,Possible damage,-8.85696,30.4779
Taroudan,Damage,-8.857,30.48147
Taroudan,Damage,-8.88413,30.47711
Taroudan,Damage,-8.88344,30.47679
Taroudan,Possible damage,-8.88273,30.47614
Taroudan,Damage,-8.88259,30.47468
Taroudan,Damage,-8.88264,30.4746
Taroudan,Possible damage,-8.88266,30.47447
Taroudan,Damage,-8.88342,30.47346
Taroudan,Possible damage,-8.88294,30.47073
Taroudan,Possible damage,-8.88366,30.47051
Taroudan,Damage,-8.88361,30.46845
Taroudan,Possible damage,-8.8839,30.46867
Taroudan,Damage,-8.88936,30.47321
Taroudan,Damage,-8.88906,30.4708
Taroudan,Possible damage,-8.8874,30.46339
Taroudan,Possible damage,-8.88725,30.46335
Taroudan,Possible damage,-8.88575,30.46714
Taroudan,Damage,-8.88627,30.46782
Taroudan,Damage,-8.88658,30.46855
Taroudan,Damage,-8.88663,30.46851
Taroudan,Damage,-8.88598,30.47018
Taroudan,Damage,-8.88804,30.47679
Taroudan,Possible damage,-8.88758,30.47716
Taroudan,Damage,-8.88691,30.47572
Taroudan,Possible damage,-8.88699,30.4757
Taroudan,Possible damage,-8.886,30.47534
Taroudan,Damage,-8.88532,30.4736
Taroudan,Possible damage,-8.88567,30.47279
Taroudan,Possible damage,-8.88593,30.47046
Taroudan,Damage,-8.88568,30.47007
Taroudan,Possible damage,-8.88523,30.46831
Taroudan,Possible damage,-8.88627,30.46797
Taroudan,Possible damage,-8.88642,30.46817
Taroudan,Possible damage,-8.88657,30.46815
Taroudan,Damage,-8.87774,30.46554
Taroudan,Possible damage,-8.87595,30.46631
Taroudan,Damage,-8.89466,30.47292
Taroudan,Damage,-8.87375,30.47769
Taroudan,Damage,-8.87413,30.47823
Taroudan,Possible damage,-8.90227,30.44824
Taroudan,Possible damage,-8.89932,30.44396
Taroudan,Damage,-8.89844,30.4456
Taroudan,Possible damage,-8.89952,30.44585
Taroudan,Damage,-8.89819,30.44539
Taroudan,Possible damage,-8.89843,30.44548
Taroudan,Possible damage,-8.90023,30.44759
Taroudan,Possible damage,-8.89953,30.44674
Taroudan,Possible damage,-8.89872,30.44714
Taroudan,Possible damage,-8.89855,30.45033
Taroudan,Damage,-8.8982,30.45006
Taroudan,Possible damage,-8.89845,30.4507
Taroudan,Possible damage,-8.89807,30.44778
Taroudan,Damage,-8.89617,30.44582
Taroudan,Possible damage,-8.89606,30.4463
Taroudan,Damage,-8.8952,30.44666
Taroudan,Damage,-8.89368,30.44969
Taroudan,Damage,-8.89342,30.44769
Taroudan,Damage,-8.9039,30.45578
Taroudan,Possible damage,-8.9051,30.45486
Taroudan,Possible damage,-8.90602,30.45359
Taroudan,Possible damage,-8.90731,30.45254
Taroudan,Possible damage,-8.90919,30.45388
Taroudan,Possible damage,-8.90936,30.4622
Taroudan,Possible damage,-8.91211,30.46079
Taroudan,Possible damage,-8.91282,30.45962
Taroudan,Damage,-8.91227,30.45987
Taroudan,Possible damage,-8.91203,30.45886
Taroudan,Damage,-8.91193,30.45791
Taroudan,Possible damage,-8.91461,30.46216
Taroudan,Damage,-8.91437,30.46291
Taroudan,Possible damage,-8.911,30.45816
Taroudan,Possible damage,-8.91111,30.45817
Taroudan,Possible damage,-8.90986,30.45342
Taroudan,Possible damage,-8.92033,30.46601
Taroudan,Possible damage,-8.92134,30.46713
Taroudan,Possible damage,-8.92666,30.47171
Taroudan,Possible damage,-8.92678,30.47166
Taroudan,Possible damage,-8.92613,30.47107
Taroudan,Damage,-8.92913,30.47229
Taroudan,Damage,-8.92919,30.4723
Taroudan,Possible damage,-8.929,30.4721
Taroudan,Possible damage,-8.93704,30.45832
Taroudan,Damage,-8.9371,30.45812
Taroudan,Possible damage,-8.93677,30.4584
Taroudan,Damage,-8.93701,30.45718
Taroudan,Possible damage,-8.93585,30.46159
Taroudan,Possible damage,-8.93512,30.45849
Taroudan,Damage,-8.9354,30.45654
Taroudan,Possible damage,-8.93593,30.45628
Taroudan,Possible damage,-8.936,30.45626
Taroudan,Possible damage,-8.93533,30.45502
Taroudan,Possible damage,-8.93526,30.45455
Taroudan,Damage,-8.93531,30.45423
Taroudan,Damage,-8.93441,30.45006
Taroudan,Possible damage,-8.93493,30.44998
Taroudan,Damage,-8.93574,30.44585
Taroudan,Damage,-8.9356,30.44569
Taroudan,Damage,-8.93166,30.46406
Taroudan,Possible damage,-8.93099,30.45978
Taroudan,Damage,-8.93169,30.45489
Taroudan,Damage,-8.93125,30.45396
Taroudan,Possible damage,-8.92877,30.45706
Taroudan,Possible damage,-8.9278,30.45425
Taroudan,Possible damage,-8.92706,30.453
Taroudan,Possible damage,-8.92704,30.45292
Taroudan,Possible damage,-8.92644,30.45221
Taroudan,Damage,-8.92653,30.45216
Taroudan,Possible damage,-8.92337,30.45223
Taroudan,Possible damage,-8.92485,30.45233
Taroudan,Possible damage,-8.92515,30.45253
Taroudan,Possible damage,-8.92074,30.44242
Taroudan,Possible damage,-8.92083,30.44041
Taroudan,Possible damage,-8.91989,30.44029
Taroudan,Damage,-8.9187,30.44127
Taroudan,Damage,-8.91858,30.44272
Taroudan,Possible damage,-8.91848,30.44304
Taroudan,Possible damage,-8.91758,30.44263
Taroudan,Damage,-8.91811,30.44097
Taroudan,Damage,-8.91789,30.43924
Taroudan,Possible damage,-8.91827,30.43975
Taroudan,Possible damage,-8.91623,30.44087
Taroudan,Damage,-8.87184,30.44296
Taroudan,Damage,-8.87082,30.44072
Taroudan,Damage,-8.87091,30.44077
Taroudan,Possible damage,-8.87116,30.44213
Taroudan,Possible damage,-8.87074,30.44548
Taroudan,Damage,-8.86699,30.44326
Taroudan,Possible damage,-8.86719,30.44339
Taroudan,Damage,-8.85307,30.435
Taroudan,Possible damage,-8.85322,30.43507
Taroudan,Damage,-8.85187,30.43393
Taroudan,Damage,-8.85165,30.43353
Taroudan,Damage,-8.8505,30.43549
Taroudan,Damage,-8.84918,30.43826
Taroudan,Possible damage,-8.84961,30.43633
Taroudan,Possible damage,-8.85023,30.43594
Taroudan,Damage,-8.84853,30.43482
Taroudan,Possible damage,-8.8464,30.43531
Taroudan,Possible damage,-8.8466,30.43555
Taroudan,Possible damage,-8.84644,30.43588
Taroudan,Possible damage,-8.84824,30.43694
Taroudan,Possible damage,-8.84772,30.43806
Taroudan,Possible damage,-8.84785,30.43799
Taroudan,Damage,-8.84807,30.43827
Taroudan,Damage,-8.84668,30.43884
Taroudan,Possible damage,-8.8466,30.43883
Taroudan,Possible damage,-8.84632,30.43875
Taroudan,Possible damage,-8.84637,30.43726
Taroudan,Damage,-8.84477,30.43745
Taroudan,Possible damage,-8.81996,30.43407
Taroudan,Damage,-8.8174,30.43302
Taroudan,Damage,-8.81558,30.4308
Taroudan,Possible damage,-8.81553,30.4308
Taroudan,Possible damage,-8.81625,30.43274
Taroudan,Possible damage,-8.83247,30.45876
Taroudan,Damage,-8.84851,30.4684
Taroudan,Damage,-8.82448,30.48073
Taroudan,Possible damage,-8.82367,30.48317
Taroudan,Possible damage,-8.82394,30.48725
Taroudan,Possible damage,-8.82009,30.49078
Taroudan,Possible damage,-8.82027,30.49053
Taroudan,Possible damage,-8.81988,30.48991
Taroudan,Damage,-8.82019,30.48936
Taroudan,Possible damage,-8.82141,30.48899
Taroudan,Possible damage,-8.81971,30.48895
Taroudan,Possible damage,-8.82121,30.48341
Taroudan,Damage,-8.82087,30.48282
Taroudan,Possible damage,-8.82025,30.48185
Taroudan,Damage,-8.81932,30.48256
Taroudan,Possible damage,-8.81942,30.48379
Taroudan,Possible damage,-8.81835,30.49061
Taroudan,Damage,-8.81735,30.48754
Taroudan,Possible damage,-8.81747,30.49376
Taroudan,Possible damage,-8.81768,30.49347
Taroudan,Possible damage,-8.81593,30.49674
Taroudan,Possible damage,-8.8168,30.49476
Taroudan,Damage,-8.81579,30.48318
Taroudan,Possible damage,-8.8254,30.48403
Taroudan,Possible damage,-8.82429,30.48259
Taroudan,Possible damage,-8.82379,30.48073
Taroudan,Possible damage,-8.82323,30.4863
Taroudan,Possible damage,-8.82251,30.4882
Taroudan,Damage,-8.82156,30.49511
Taroudan,Possible damage,-8.81867,30.4909
Taroudan,Damage,-8.81651,30.49536
Taroudan,Possible damage,-8.83487,30.45734
Taroudan,Possible damage,-8.93659,30.47805
Taroudan,Possible damage,-8.93805,30.47658
Taroudan,Possible damage,-8.93747,30.47344
Taroudan,Possible damage,-8.9069,30.43991
Taroudan,Possible damage,-8.85703,30.49218
Taroudan,Damage,-8.85245,30.47616
Taroudan,Possible damage,-8.8443,30.47342
Taroudan,Possible damage,-8.83538,30.47869
Taroudan,Damage,-8.87814,30.43283
Taroudan,Possible damage,-8.87782,30.43208
Taroudan,Possible damage,-8.89825,30.42595
Taroudan,Possible damage,-8.89749,30.42801
Taroudan,Possible damage,-8.89781,30.42811
Taroudan,Damage,-8.87422,30.43484
Taroudan,Damage,-8.88223,30.45066
Marrakesh,Damage,-7.98263,31.58179
Marrakesh,Possible damage,-7.96875,31.6102
Marrakesh,Possible damage,-7.96911,31.60913
Marrakesh,Possible damage,-7.96584,31.59631
Marrakesh,Possible damage,-7.96067,31.60143
Marrakesh,Possible damage,-7.96052,31.60147
Marrakesh,Possible damage,-7.95962,31.59539
Marrakesh,Possible damage,-7.95881,31.59515
Marrakesh,Possible damage,-7.95878,31.5951
Marrakesh,Possible damage,-7.95127,31.59397
Marrakesh,Possible damage,-7.95291,31.5927
Marrakesh,Possible damage,-7.95261,31.59293
Marrakesh,Possible damage,-7.96309,31.60627
Marrakesh,Possible damage,-7.96324,31.60623
Marrakesh,Possible damage,-7.9578,31.60976
Marrakesh,Possible damage,-7.99428,31.61267
Marrakesh,Possible damage,-7.99504,31.61205
Marrakesh,Possible damage,-7.99477,31.61194
Marrakesh,Possible damage,-7.9949,31.61169
Marrakesh,Possible damage,-7.99513,31.61184
Marrakesh,Damage,-7.9965,31.60107
Marrakesh,Possible damage,-7.98965,31.59234
Marrakesh,Damage,-8.00157,31.59733
Marrakesh,Damage,-7.9999,31.59745
Marrakesh,Possible damage,-7.9983,31.59512
Marrakesh,Possible damage,-7.99768,31.5953
Marrakesh,Possible damage,-7.99807,31.59553
Marrakesh,Possible damage,-7.99564,31.59041
Marrakesh,Possible damage,-7.99534,31.59115
Marrakesh,Possible damage,-8.00115,31.58807
Marrakesh,Possible damage,-8.00535,31.58668
Marrakesh,Possible damage,-8.00524,31.58639
Marrakesh,Possible damage,-8.01234,31.58645
Marrakesh,Possible damage,-8.01119,31.63098
Marrakesh,Possible damage,-7.99091,31.61716
Marrakesh,Possible damage,-8.03017,31.63183
Marrakesh,Possible damage,-8.00393,31.63084
Marrakesh,Damage,-8.00328,31.62481
Marrakesh,Possible damage,-8.00388,31.63401
Marrakesh,Possible damage,-8.01048,31.63534
Marrakesh,Possible damage,-8.01071,31.63549
Marrakesh,Possible damage,-8.01064,31.63552
Marrakesh,Damage,-8.00872,31.63704
Marrakesh,Possible damage,-8.0094,31.63671
Marrakesh,Possible damage,-8.00902,31.64366
Marrakesh,Possible damage,-8.00896,31.64354
Marrakesh,Damage,-8.01421,31.6373
Marrakesh,Possible damage,-8.01417,31.63695
Marrakesh,Possible damage,-8.01438,31.63691
Marrakesh,Possible damage,-8.01686,31.63894
Marrakesh,Possible damage,-8.01689,31.63908
Marrakesh,Possible damage,-8.01403,31.64785
Marrakesh,Possible damage,-8.01414,31.64797
Marrakesh,Possible damage,-8.0181,31.64899
Marrakesh,Possible damage,-8.01813,31.64908
Marrakesh,Damage,-8.00862,31.64661
Marrakesh,Possible damage,-8.00853,31.64664
Marrakesh,Possible damage,-8.00869,31.65144
Marrakesh,Possible damage,-8.01168,31.65619
Marrakesh,Possible damage,-8.00237,31.65629
Marrakesh,Possible damage,-8.00099,31.63594
Marrakesh,Possible damage,-7.99156,31.65579
Marrakesh,Possible damage,-7.99152,31.6557
Marrakesh,Possible damage,-7.99879,31.66113
Marrakesh,Damage,-7.99026,31.66166
Marrakesh,Possible damage,-7.99029,31.66153
Marrakesh,Possible damage,-7.99024,31.66138
Marrakesh,Possible damage,-7.99025,31.66178
Marrakesh,Possible damage,-7.99043,31.66181
Marrakesh,Possible damage,-7.99042,31.66191
Marrakesh,Possible damage,-7.99916,31.67064
Marrakesh,Possible damage,-7.9991,31.67081
Marrakesh,Possible damage,-7.99902,31.67098
Marrakesh,Damage,-8.02588,31.65168
Marrakesh,Damage,-8.02569,31.6517
Marrakesh,Damage,-8.02551,31.65163
Marrakesh,Damage,-8.0255,31.65155
